Auracle,MioXL -  MAC STUDIO,Port #,,RTP group,T/S,path 1,T/S,path 2,T/S,Source / Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,,Receive clock ,Send Clock,Editor,Notes
,Bloka Midihub 3,Port #,,RTP group,T/S,Action,T/S,path 1,T/S,Source/Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,Out,A,→,,,"MIDI rechannelize,",,,,,,Jupiter 8 (Upper / Whole),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,
,Out,B,→,,,"MIDI rechannelize,",,,,,,,,OBX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,
,Out,C,→,,,"MIDI rechannelize,sysex,beatclock",,,,,,,,,,P5 rev2,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,
,Out,D,→,,,?,,,,,,,,,,,,Jupiter 6,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,confirm jp6 filter
,In,A,←,,,,,,,,,ps3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,In,B,←,,,,,,,,,,,OBX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,In,C,←,,,,,,,,,,,,,P5 rev2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,In,D,←,,,,,,,,,,,,,,,Jupiter 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USB ,0,↔,,,,,,←,MioXL KB E - usb A - Host - 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,V-port,1,↔,,,,,,,jupiter 8 /  ps3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,V-port,2,↔,,,,,,,OBX8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,V-port,3,↔,,,,,,,Prophet 5 rev2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,V-port,4,↔,,,,,,,jupiter 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bloka Midihub 4,Port #,,RTP group,T/S,Action,T/S,path 1,T/S,Source/Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,Out,A,→,,,,,,,,,Prophet 5 rev3.3 CH 1 tbd?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Out,B,→,,,,,,,,,,,,,,,Oberheim Xpander zone1,,Oberheim Xpander zone2,,Oberheim Xpander zone3,,,,,,,,,,,,,,,,,,,,,,,,,,
,Out,C,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memory Moog [Midi # TBD],,,,memorymoog?,,,,
,Out,D,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jupiter 4,,,,,,,,,,,,
,In,A,←,,,,,,,,,Prophet 5 rev3.3 CH 1 tbd?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,In,B,←,,,,,,, ,,,,,,,,Oberheim Xpander zone1,,Oberheim Xpander zone2,,Oberheim Xpander zone3,,,,,,,,,,,,,,,,,,,,,,,,,,
,In,C,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memory Moog [Midi # TBD],,,,,,,,
,In,D,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jupiter 4,,,,,,,,,,,,
,USB ,0,↔,,,,,,←,MioXL KB E - usb A - Host - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,V-port,1,↔,,,,,,,prophet 5 rev3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,V-port,2,↔,,,,,,,xpander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,V-port,3,↔,,,,,,,memorymoog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,V-port,4,↔,,,,,,,jp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Doepfer MSY2,Port #,,RTP group,T/S,path 1,T/S,,T/S,Source/Destination ,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,Midi Thru,1,→,,,1-Xoxbox > 2-TD3 > 3-SP-16 > 4-Squid,,,T4,Toriaz Squid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,midi# assignment
,Midi In,1,←,,,,,,,MioXL KB E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Sync ,1,→,,,,,,,TR-808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Sync ,2,→,,,,,,,TR-606 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1/8 Clock Sync,1,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Midisolutions Quadra thru,Port #,,RTP group,T/S,path 1,T/S,path 2,T/S,Source/Destination ,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,Din Out,1,→,,,,,,,,,PS-3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out,2,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out,3,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T1,PS-3300,,,T2,PS3100 tbd,,,,,,
,Din Out,4,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In,1,←,,,,,,,MioXL KB E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Encore Expressionist,Port #,,RTP group,T/S, ,T/S,,T/S,Source / Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,CVGATE OUT ,1,→,,,,,,,,,,,,,,,,,,,,,,,,,,,SH101,,,,,,,,,,,,,,,,,,
,CVGATE OUT,2,→,,,,,,,,,,,,,,,,,,,,,SH-2,,,,,,,,,,,,,,,,,,,,,,,,
,CVGATE OUT,3,→,,,,,,,,,,,,,,,,,Korg 770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CVGATE OUT,4,→,,,,,,,,,,,,,,,,,,,,,,,Korg Mono/Poly,,,,,,,,,,,,,,,,,,,,,,
,CVGATE OUT,5,→,,,,,,,,,,,,,,,,,,,SCI Pro One,,,,,,,,,,,,,,,,,,,,,,,,,,
,CVGATE OUT,6,→,,,,,,,,,,,,,,,,,,,,,,,,,Arp Odyssey MKIII,,,,,,,,,,,,,,,,,,,,
,CVGATE OUT,7,→,,,,,,,Guest tbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CVGATE OUT,8,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS-20,,,,,,,,,,,,,,,,
,MioXL KB E,Port #,,RTP Group,T/S,path 1,T/S,path 2,T/S,Source/Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,Din Out (r),1,→,2,,,,,,SQUID?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,midi# assignment
,Din Out (r),2,→,1,T1,Future Retro Mobius,,,T2,Encore Expressionist,,,,,,,,,,X,,X,,X,,X,,X,,X,,X,,,,,,,,,,,,,x,,,
,Din Out (r),3,→,1,,mio remapped ch 15 to 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR-909,,,,,,,,ch 15 remapped to 16 in mio
,Din Out (r),4,→,1,,,,,,Midisolutions Quadra Thru In,,,,,,,,,,,,,,,,,,,,,,,,,,,S/T1,X,,,S/T2,X,,,,,,filter needed on MM?
,Din Out (r),5,→,    ,,,,,,Doepfer MSY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (r),6,→,2,T1,Vermona DRM1 MKII > Luma,,,,,,,,,,,,,,,,,,,,,,,,LUMA-1,,,,,,,,,,,T1,Vermona DRM1 MKII    ,,,,,,
,Din Out (f),7,→,3,,,,,→,CME Widi master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Din Out (f),8,→,,,mio remapped ch 10 to 16,,,,,,,,,,,,,,,,,,,,,,,,LM-2,,,,,,,,,,,,,,,x,,,mio remapped ch 10 to 16
,Din Out (f),9,→,,,,,,,Perkons HD01,,,,,,,,,,,,,,,,,,,,,,SQ64,,,,,,,,,,,,,,,,
,Din Out (f),10,→,,,midi remapped ch 14 to 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (f),11,→,,,mio remapped ch 13 to 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DX,,,,,,,x,,,mio remapped ch 14 to 16
,Din Out (f),12,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCI Drumtrax,,,,,,,,,,,,mio remapped ch 13 to 16
,Din In (r),1,←,3,←,Midimizer 2 & 1,←,Midi Solutions Merger C,←,Cirklon Port 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (r),2,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (r),3,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (r),4,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (r),5,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (r),6,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (f),7,←,3,,,,,←,CME Widi master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (f),8,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (r),1,↔,,,,,,↔,Blokas Midihub 2 - usb B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,re-wire/program
,Usb Host (r),2,↔,,,,,,↔,Blokas Midhub 3 - usb B,,x,,x,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,re-wire/program
,Usb Host (r),3,↔,,,,,,↔,Blokas Midhub 4 - usb B,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,,,X ,,,,,,,,
,Usb Host (r),4,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (r),5,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (r),6,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (f),7,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (f),8,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (f),9,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (f),10,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Daw (f),0,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rtp,0,↔,,,,,,,KB TP-LINK RTP router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Korg SQ64,Port #,,RTP group,T/S,path 1,T/S,path 2,T/S,Source / Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,Midi In,1,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Midi Out,1,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Midi Out,2,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sync In,1,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sync Out,1,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mod/Pitch/Gate ,A,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mod/Pitch/Gate ,B,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mod/Pitch/Gate ,C,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trig 1,D,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trig 2 ,D,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trig 3,D,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trig 4,D,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trig 5,D,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trig 6,D,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trig 7,D,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trig 8,D,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Toraiz Squid,Port #,,RTP group,T/S,path 1,T/S,path 2,T/S,Source / Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,Midi Out 1,1,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Midi Out/Thru 2,2,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Midi In,1,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dyn Sync in/out 1,1,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dyn Sync out 2,2,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cv/gate 1,1,→,,,Fenix patch Panel,,,,Guest midi ch. ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cv/gate 2,2,→,,,Fenix patch Panel,,,,Guest midi ch. ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clock out,1,→,,,Fenix patch Panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clock In,1,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb,0,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JLCooper MSB-1,Port #,,RTP group,T/S,path 1,T/S,path 2,T/S,Source / Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out,10,→,,,,,,→,Blokas Midihub 2 Din A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Xoxbox ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,
,TD3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,
,PS-3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,
,FR Swynx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MioXL Aux Distro,Port #,,RTP Group,T/S,path 1,T/S,path 2,T/S,Source/Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,Din Out (r),1,→,,,AUX DISTRO tieline 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (r),2,→,,,AUX DISTRO tieline 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (r),3,→,,,AUX DISTRO tieline 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (r),4,→,,,AUX DISTRO tieline 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (r),1,←,,,AUX DISTRO tieline 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (r),2,←,,,AUX DISTRO tieline 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (r),3,←,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din In (r),4,←,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (r),1,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (r),2,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (r),3,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (r),4,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (r),5,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (r),6,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (f),7,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (f),8,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (f),9,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Host (f),10,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Usb Daw (f),0,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rtp,0,↔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MioXL CIRKLON,Port #,,RTP Group,T/S,path 1,T/S,path 2,T/S,Source/Destination,T/S,Midi Ch. 1,T/S,Midi Ch. 2,T/S,Midi Ch. 3,T/S,Midi Ch. 4,T/S,Midi Ch. 5,T/S,Midi Ch. 6,T/S,Midi Ch. 7,T/S,Midi Ch. 8,T/S,Midi Ch. 9,T/S,Midi Ch. 10,T/S,Midi Ch. 11,T/S,Midi Ch. 12,T/S,Midi Ch. 13,T/S,Midi Ch. 14,T/S,Midi Ch. 15,T/S,Midi Ch. 16,,Midi Filter,Receive Clock,Send Clock,Editor,Notes
,Din Out (r),1,→,,,,,,,AUX DISTRO tieline 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (r),2,→,,,,,,,AUX DISTRO tieline 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (r),3,→,,,,,,,AUX DISTRO tieline 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (r),4,→,,,,,,,AUX DISTRO tieline 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (r),5,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (r),6,→,,,,,,→,Kenton Pro Solo,,,,,,,,,,,,,,,,,,,,,,,,,T1,Pro Solo / System 35,,,,,,,,,,,,
,Din Out (f),7,→,,,,,,→,Elka Synthex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (f),8,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (f),9,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (f),10,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (f),11,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Din Out (f),12,→,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
